day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
92,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8782957582722162,7920.000000000001,963.8975944840477,0.0,404.8369896833,0.01150894973994121,1.0381249999227293,5.380171598717167
93,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8799075715651412,7920.000000000001,951.1320332040814,0.0,399.47545394571415,0.01150894973994121,0.9778339999684249,5.392730847895639
94,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8814337693018501,7920.000000000001,939.0445471293469,0.0,394.3987097943257,0.01150894973994121,1.031291000344936,5.404622980660075
95,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8829689756712966,7920.000000000001,926.8857126833309,0.0,389.29199932699896,0.01150894973994121,1.0425840000607423,5.416585308690802
96,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8844862972435408,7920.000000000001,914.8685258311571,0.0,384.24478084908594,0.01150894973994121,1.0204590003013436,5.4284082783817285
97,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8859675375330198,7920.000000000001,903.137102738483,0.0,379.3175831501629,0.01150894973994121,1.0076670000671584,5.439950102717349
98,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8874167533606894,7920.000000000001,891.6593133833403,0.0,374.49691162100294,0.01150894973994121,1.0522500001570734,5.4512423924465505
99,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8888318771124873,7920.000000000001,880.4515332691008,0.0,369.7896439730223,0.01150894973994121,1.0421249999126303,5.46226903672056
100,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.89021254769861,7920.000000000001,869.5166222270091,0.0,365.1969813353438,0.01150894973994121,0.986708000255021,5.473027221927628
101,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8915587974172468,7920.000000000001,858.8543244554057,0.0,360.7188162712704,0.01150894973994121,1.3781249999738066,5.483517199735245
102,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8929407167640377,7920.000000000001,847.909523228821,0.0,356.1219997561048,0.01150894973994121,1.2197089999972377,5.494285115285441
103,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8945222847887564,7920.000000000001,835.3835044730495,0.0,350.8610718786808,0.01150894973994121,1.0443750002195884,5.506608693334049
104,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8960833244653514,7920.000000000001,823.0200702344164,0.0,345.6684294984549,0.01150894973994121,1.0467080001035356,5.518772314494077
105,injection,600.0,596.3427919149399,596.3427919149398,10.1,11.838996950250767,0.37534763887905753,0.35,0.38,0.9261644749301468,96559.91264190673,7129.551850614342,6000.0,8994.411777258023,12.819876378221547,1.0628330001054564,-16.596339625597516
106,injection,600.0,598.2100278139114,598.2100278139114,10.245384615384616,12.009651805063719,0.3808866206180752,0.35,0.38,0.9275957988901952,93274.25301361084,6753.447773564301,0.0,2836.4480648970066,0.22286088083506295,1.0520000000724394,-2.17788948376103
