day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
54,extraction,949.6076923076922,950.3167547140047,950.3167547140046,6.4,9.02967025752047,0.5274829503329936,0.41885727643966675,0.47885727882385254,0.6213225500260933,112905.3172987774,42754.69764319585,0.0,17956.973010142254,0.20977961277597512,0.024374999999965397,-9.544767968477691
55,extraction,940.3166666666666,941.0111004540979,941.0111004540978,6.4,8.981155384647263,0.5187698845880483,0.4147549569606781,0.4747549593448639,0.6226258497299854,111996.97670034764,42264.763915104326,0.0,17751.200844343817,0.2095245078375802,0.02658300000013547,-9.410701342933754
56,extraction,931.0256410256409,931.7056088469658,931.7056088469659,6.4,8.933120651307789,0.5101429808024283,0.4106527268886566,0.4706527292728424,0.6239239459482347,111088.65559011248,41777.783244245074,0.0,17546.66896258293,0.20926452084035002,0.026875000000092797,-9.276963189469921
57,extraction,921.7346153846153,922.4002795089327,922.4002795089327,6.4,8.885566048144957,0.5016022374736419,0.4065506160259247,0.4665506184101105,0.6252164339652921,110180.36004479908,41293.78824457784,0.0,17343.39106272269,0.20899769546150126,0.02704199999992163,-9.143558152562164
58,extraction,912.4435897435897,913.0951119951849,913.0951119951849,6.4,8.838491566779672,0.49314765310331604,0.4024485647678375,0.4624485671520233,0.6265029090656071,109272.07790164372,40812.80321662029,0.0,17141.37735098052,0.20872713667768528,0.024250000000058947,-9.010493586684108
59,extraction,903.152564102564,903.7901059922696,903.7901059922694,6.4,8.791897197290204,0.48477922619598024,0.39834660291671753,0.4583466053009033,0.6277830243501369,108363.81523791284,40334.85157773647,0.0,16940.637662649315,0.20844987942555446,0.024457999999949465,-8.87777180324098
60,extraction,893.8615384615384,894.4852608121208,894.4852608121209,6.4,8.745782934937798,0.47649695526253466,0.3942447602748871,0.4542447626590729,0.8133840145170268,107455.57812799589,20052.928607998576,0.0,8422.230015359402,0.20816596882342997,0.026958000000076865,-5.474402238670423
61,extraction,884.5705128205127,885.1805763383268,885.1805763383268,6.4,8.700148767565024,0.46830083881495754,0.3901430070400238,0.4501430094242096,0.8146501960233365,106547.36049132505,19748.53238129799,0.0,8294.383600145156,0.20787752049863173,0.026874999999870752,-5.359126094075496
62,extraction,875.2794871794871,875.876051957588,875.8760519575878,6.4,8.654994689871403,0.4601908753709058,0.3860413134098053,0.4460413157939911,0.8159089192002255,105639.1562435164,19447.226447645182,0.0,8167.835108010976,0.20758458412114197,0.026791999999886684,-5.244207814777115
63,extraction,865.9884615384615,866.5716873115377,866.5716873115379,6.4,8.610320693342691,0.45216706345135455,0.38193973898887634,0.44193974137306213,0.8171597215156368,104730.97754116522,19149.04109956624,0.0,8042.59726181782,0.2072841889158416,0.026999999999999247,-5.129651710026778
64,extraction,856.6974358974358,857.2674820444064,857.2674820444063,6.4,8.566126769604239,0.444229401580573,0.37783825397491455,0.4399999976158142,0.8184022560705273,104030.34546250998,18891.676036195466,0.0,7934.503935202095,0.17239158350931377,0.02433399999990371,-5.0019388498443345
65,extraction,847.4064102564101,847.9634357438284,847.9634357438284,6.4,8.522412911262816,0.43637788828664864,0.3737368583679199,0.4399999976158142,0.8196361759658545,103515.93966136612,18670.53072581187,0.0,7841.622904840985,0.14104706904965292,0.02416700000007488,-4.896975214983702
66,extraction,838.1153846153845,838.6595479440892,838.6595479440891,6.4,8.479179111910113,0.42861252210198114,0.36963552236557007,0.4399999976158142,0.8208610764860679,103001.54151481033,18451.585267238712,0.0,7749.665812240259,0.14073375030342145,0.024417000000109823,-4.823326534525679
67,extraction,828.8243589743589,829.3558183609396,829.3558183609395,6.4,8.436425362761321,0.4209333015616021,0.36553430557250977,0.4399999976158142,0.8220766685486325,102487.15745796124,18234.856485901328,0.0,7658.639724078557,0.14041419107764658,0.02500000000016378,-4.749959614657455
68,extraction,819.5333333333333,820.0522465383991,820.052246538399,6.4,8.39415165769386,0.41334022520476504,0.3614331781864166,0.4399999976158142,0.8232825474379978,101972.78426866606,18020.37066661328,0.0,7568.555679977577,0.14009005906673705,0.026625000000057852,-4.6768813160509195
69,extraction,810.2423076923076,810.7488321414645,810.7488321414645,6.4,8.35235798905089,0.4058332915738256,0.674960732460022,0.0,0.8244783084386141,93522.31013652882,16415.194073892082,800.0,7694.381511034674,12.749438140975311,0.02720800000011181,-16.613135234004957
70,extraction,800.951282051282,801.445574725837,801.445574725837,6.4,8.31104435100045,0.398412499215253,0.6672144532203674,0.0,0.8256636624679458,92614.26296169411,16146.031407972332,0.0,6781.333191348379,0.2050426813655291,0.02704199999992163,-3.757855431694985
71,extraction,791.6602564102564,792.1424740208959,792.142474020896,6.4,8.270210735336217,0.3910778466780225,0.659468412399292,0.0,0.82683826262695,91706.24273960401,15880.012320744485,0.0,6669.605174712683,0.20470093201076245,0.024542000000016273,-3.6470212206635626
72,extraction,782.3692307692306,782.8395296467244,782.8395296467244,6.4,8.229857135674818,0.38382933251462686,0.6517224907875061,0.0,0.8280017042000765,90798.23659273749,15617.141955589104,0.0,6559.199621347424,0.20435648034492998,0.025082999999925804,-3.536578462564763
73,extraction,773.078205128205,773.5367411206006,773.5367411206005,6.4,8.189983547461825,0.3766669552820287,0.6439767479896545,0.0,0.8291536981047898,89890.2509546889,15357.416952040992,0.0,6450.115119857216,0.20400616031137325,0.027167000000050123,-3.4265262150060196
74,extraction,763.7871794871794,764.2341082102597,764.2341082102596,6.4,8.150589962511273,0.36959071353934114,0.6362311244010925,0.0,0.8302938974420471,88982.27938637279,15100.835831384204,0.0,6342.351049181365,0.20365219216632124,0.026999999999999247,-3.31686844207481
75,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.7885630461311345,7920.000000000001,1674.5806746414155,900.0,1603.3238833493945,11.47543083005888,0.020374999999850374,-7.00794757460508
76,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.7899665781494036,7920.000000000001,1663.4647010567232,0.0,698.6551744438237,0.0232705908392139,0.019624999999967585,4.680148986100939
77,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.7913548561288088,7920.000000000001,1652.4695394598339,0.0,694.0372065731302,0.0232705908392139,0.019124999999897696,4.690966448116464
78,balance,0.0,0.0,0.0,8.5,10.345789853112441,0.36959071353934114,0.0,0.0,0.7927275738831554,7920.000000000001,1641.5976148454092,0.0,689.4709982350719,0.0232705908392139,0.017375000000097174,4.701662664858333
