day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
44,extraction,1042.5179487179487,1043.5653066820573,1043.5653066820573,9.317647058823528,11.581128789391242,0.6192906996968321,0.4930500090122223,0.4930500090122223,0.6268938183784485,122996.78339381155,45890.86020379809,0.0,19274.161285595197,0.37966798263001783,0.025500000000011624,-10.830229223844984
45,extraction,1033.226923076923,1034.2542979708073,1034.2542979708073,8.952941176470587,11.272532702468236,0.6097142710119172,0.4845418334007263,0.4845418334007263,0.6282693147659302,121189.60702216397,45049.895661596645,0.0,18920.95617787059,0.37689302280865167,0.025291999999899062,-10.583131304120467
46,extraction,1023.9358974358973,1024.9435004429893,1024.943500442989,8.588235294117645,10.964416960558172,0.6002240534152229,0.47610774636268616,0.47610774636268616,0.6296434402465819,119397.54634139013,44219.66450599655,0.0,18572.25909251855,0.3741203867225349,0.025708999999984883,-10.338378284045294
47,extraction,1014.6448717948717,1015.6329134214587,1015.6329134214586,8.223529411764705,10.656781551521577,0.5908200449576168,0.4677477478981018,0.4677477478981018,0.6310157775878906,117620.60134628956,43400.14612740536,0.0,18228.06137351025,0.3713400292598351,0.025375000000105175,-10.0959609777426
48,extraction,1005.353846153846,1006.3225361640391,1006.3225361640391,7.858823529411763,10.349626464205114,0.5815022436968386,0.4594618082046509,0.4594618082046509,0.6323859691619873,115858.7659514886,42591.30795934463,0.0,17888.349342924743,0.3685530461441875,0.025208000000054298,-9.85587922056879
49,extraction,996.0628205128204,997.012368005916,997.0123680059158,7.494117647058822,10.04295168676191,0.5722706476967838,0.45124995708465576,0.45124995708465576,0.6337535381317139,114112.04623155521,41793.13318885739,0.0,17553.115939320105,0.3657574978440121,0.025041999999864117,-9.618133235770689
50,extraction,986.7717948717948,987.7024081496155,987.7024081496156,7.12941176470588,9.736757209173698,0.5631252550287318,0.44311219453811646,0.44311219453811646,0.6351181864738464,112380.4421803648,41005.579547642556,0.0,17222.34341000987,0.36295447451650487,0.025416999999805512,-9.382721972327568
51,extraction,977.4807692307692,978.3926559446013,978.3926559446013,6.764705882352939,9.431043019891183,0.5540660637699855,0.43504849076271057,0.43504849076271057,0.636479377746582,110663.9477132475,40228.62713373944,0.0,16896.023396170567,0.3601450757966236,0.025291999999899062,-9.149647787715118
52,extraction,968.1897435897436,969.0831106102725,969.0831106102726,6.4,9.125809109194245,0.5450930720050755,0.4270588457584381,0.4270588457584381,0.6378368139266969,108962.56282420826,39462.22891512772,0.0,16574.136144353644,0.35732836462107365,0.025208000000054298,-8.91890712733099
53,extraction,958.8987179487178,959.7737715773479,959.7737715773479,6.4,9.076349582637844,0.5362062778238038,0.42295631766319275,0.42295631766319275,0.6391900181770325,108054.15136900535,38987.016391347,0.0,16374.54688436574,0.2248604549219406,0.02524999999997668,-8.653744580901192
54,extraction,949.6076923076922,950.4646380138247,950.4646380138245,6.4,9.027370313992483,0.5274056793236758,0.41885387897491455,0.41885387897491455,0.6405386924743652,107145.75973082875,38514.7548886712,0.0,16176.197053241905,0.22454432913517278,0.025582999999995693,-8.52106228158413
55,extraction,940.3166666666666,941.1557093634007,941.1557093634008,6.4,8.978871291466346,0.518691274607348,0.4147515296936035,0.4147515296936035,0.6418823003768921,106237.38790540604,38045.4889706518,0.0,15979.105367673756,0.2242211421684637,0.025417000000027556,-8.388709595379236
56,extraction,931.0256410256409,931.8469849423062,931.8469849423063,6.4,8.930852505094675,0.5100630617838081,0.41064926981925964,0.41064926981925964,0.6432205438613892,105329.03588748588,37579.236139541434,0.0,15783.279178607401,0.22389097390406076,0.027707999999959654,-8.256690438118971
57,extraction,921.7346153846153,922.5384640745606,922.5384640745606,6.4,8.883313945063747,0.5015210389683029,0.40654709935188293,0.40654709935188293,0.644553005695343,104420.70367187675,37116.025263345844,0.0,15588.730610605255,0.223553903911325,0.025417000000027556,-8.125010696368237
58,extraction,912.4435897435897,913.2301460282363,913.2301460282363,6.4,8.836255602552653,0.4930652042828563,0.4024450480937958,0.4024450480937958,0.6458792686462402,103512.3973326312,36655.88584761233,0.0,15395.472055997177,0.22320899325232887,0.02512500000007023,-7.99367580854248
59,extraction,903.152564102564,903.9220302710428,903.9220302710427,6.4,8.789677466370977,0.4846955558544207,0.3983430862426758,0.3983430862426758,0.6471989750862122,102604.11078598746,36198.83544566421,0.0,15203.510887178969,0.2228583572479014,0.02566599999997976,-7.862691641709792
60,extraction,893.8615384615384,894.6141160859797,894.6141160859798,6.4,8.743579527998206,0.47641209181658756,0.39424121379852295,0.39424121379852295,0.8385401964187621,101695.84402643901,16419.791001537043,0.0,6896.312220645558,0.22250105638177775,0.025291999999899062,-4.469352450474065
61,extraction,884.5705128205127,885.3064028900025,885.3064028900025,6.4,8.69796177738658,0.4682148103083468,0.3901394307613373,0.3901394307613373,0.8398455381393433,100787.59704950803,16141.58336769267,0.0,6779.465014430922,0.22213717392553875,0.025041999999864117,-4.356343164511739
62,extraction,875.2794871794871,875.9988900441209,875.9988900441209,6.4,8.652824205479295,0.46010370947460494,0.3860377371311188,0.3860377371311188,0.8411431908607483,99879.36985028707,15866.51799325578,0.0,6663.937557167427,0.22176678796553292,0.024999999999941735,-4.243697072123129
63,extraction,865.9884615384615,866.6915769171329,866.6915769171329,6.4,8.608166803372637,0.45207878746611296,0.3819361627101898,0.3819361627101898,0.8424326777458191,98971.1685036023,15594.622001479947,0.0,6549.741240621578,0.22138896301694475,0.02512500000007023,-4.1314197942443975
64,extraction,856.6974358974358,857.384462945463,857.3844629454629,6.4,8.563989561475031,0.44414004243884014,0.37783464789390564,0.38,0.8437136411666871,98270.85464796296,15358.394052367876,0.0,6450.525501994508,0.1863611876417837,0.025207999999832253,-4.005442992042008
65,extraction,847.4064102564101,848.0775475115372,848.0775475115372,6.4,8.520292471186929,0.43628747255447403,0.373733252286911,0.38,0.8449857234954834,97756.42681187499,15153.641775909535,0.0,6364.529545882005,0.15499405735208718,0.024916999999957667,-3.9018270714642393
66,extraction,838.1153846153845,838.7708300055695,838.7708300055693,6.4,8.477075524062956,0.4285210759803484,0.36963194608688354,0.38,0.8462485074996947,97242.0101518262,14951.104194573112,0.0,6279.463761720707,0.15459987779255102,0.024999999999941735,-3.8294715907375156
67,extraction,828.8243589743589,829.4643098255602,829.4643098255601,6.4,8.434338711812211,0.42084085088937095,0.36553072929382324,0.38,0.8475016951560974,96727.60466319321,14750.79574274813,0.0,6195.334211954215,0.15419958584454424,0.02470900000006715,-3.7574010159594424
68,extraction,819.5333333333333,820.1579864345429,820.1579864345426,6.4,8.392082025457468,0.4132467954594215,0.3614295721054077,0.38,0.8487448692321777,96213.20712320131,14552.741225011385,0.0,6112.151314504781,0.1537937992770567,0.02495899999988005,-3.685621097419727
69,extraction,810.2423076923076,810.8518592441466,810.8518592441466,6.4,8.350305457014894,0.40573890787382755,0.6749539375305176,0.0,0.8499776124954225,93522.36753229094,14030.448862274876,800.0,6692.788522155448,11.803000878957645,0.025250000000198725,-15.249733105408087
70,extraction,800.951282051282,801.5459276737887,801.5459276737886,6.4,8.309008998656184,0.3983171863212925,0.667207658290863,0.0,0.8511996269226074,92614.2998199479,13781.04236550974,0.0,5788.0377935140905,0.21857878004002096,0.025082999999925804,-3.356143946461735
71,extraction,791.6602564102564,792.2401912059711,792.2401912059712,6.4,8.268192641867824,0.39098162899531125,0.6594616174697876,0.0,0.8524105548858643,91706.25935519891,13534.875931726827,0.0,5684.647891325267,0.21815214247302675,0.024708999999845105,-3.246954131044569
72,extraction,782.3692307692306,782.9346492190915,782.9346492190914,6.4,8.227856379971726,0.38373223409513446,0.6517156958580017,0.0,0.8536099791526796,90798.2332586668,13291.955259636103,0.0,5582.621209047163,0.21772192269978827,0.024790999999968477,-3.1381670328168756
73,extraction,773.078205128205,773.629301263928,773.629301263928,6.4,8.188000203926068,0.3765689998241722,0.6439700126647949,0.0,0.8547976016998291,89890.23440150481,13052.277618863023,0.0,5481.95659992247,0.21728391412593664,0.024790999999968477,-3.0297813309055033
74,extraction,763.7871794871794,764.3241467871546,764.3241467871545,6.4,8.148624106522318,0.3694919243909578,0.6362244486808777,0.0,0.8559730648994447,88982.24990486013,12815.840732148688,0.0,5382.653107502449,0.2168424831909084,0.024750000000128836,-2.9218025941813424
75,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8142771001538485,7920.000000000001,1470.92536678152,900.0,1517.7886540482384,11.48025012451418,0.01662499999999234,-6.812402960115393
76,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8157151342878421,7920.000000000001,1459.5361364402906,0.0,613.0051773049221,0.02821004825838136,0.016041000000077688,4.875842278112485
77,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8171375174164162,7920.000000000001,1448.2708620619842,0.0,608.2737620660333,0.02821004825838136,0.016000000000016,4.886925487450334
78,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8185439344126877,7920.000000000001,1437.1320394515133,0.0,603.5954565696355,0.02821004825838136,0.015916000000171238,4.897884288685281
79,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8199337565437332,7920.000000000001,1426.1246481736325,0.0,598.9723522329257,0.02821004825838136,0.016292000000195372,4.908713782730388
80,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.821306610719077,7920.000000000001,1415.2516431049107,0.0,594.4056901040625,0.02821004825838136,0.015915999999949193,4.9194110624646665
81,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8226621342703915,7920.000000000001,1404.5158965784995,0.0,589.8966765629698,0.02821004825838136,0.01566699999999699,4.929973301976508
82,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8239997421773353,7920.000000000001,1393.922041955505,0.0,585.447257621312,0.02821004825838136,0.016374999999957396,4.940395942787415
83,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8253191737619581,7920.000000000001,1383.472143805292,0.0,581.0583003982226,0.02821004825838136,0.016042000000160428,4.950676953694796
84,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8266199049349545,7920.000000000001,1373.17035291516,0.0,576.7315482243672,0.02821004825838136,0.016792000000043217,4.960812250994785
85,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8279015039313542,7920.000000000001,1363.0200888636746,0.0,572.4684373227433,0.02821004825838136,0.01579199999990344,4.97079847037473
86,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8291636628018395,7920.000000000001,1353.0237906094317,0.0,568.2699920559613,0.02821004825838136,0.01612499999992245,4.980633212293553
87,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.830405793975153,7920.000000000001,1343.1861117167882,0.0,564.138166921051,0.02821004825838136,0.016000000000016,4.99031189839601
88,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8316276406355563,7920.000000000001,1333.5090861663948,0.0,560.0738161898857,0.02821004825838136,0.016000000000016,4.999832527573872
89,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8328287233038054,7920.000000000001,1323.996511433861,0.0,556.0785348022216,0.02821004825838136,0.016000000000016,5.00919136372487
90,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.8340087801245133,7920.000000000001,1314.6504614138548,0.0,552.153193793819,0.02821004825838136,0.015916000000171238,5.018386366471827
91,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.9288897616594909,7920.000000000001,563.1930876568322,0.0,236.5410968158695,0.02821004825838136,0.016040999999855643,5.757698974592371
92,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.930072303457159,7920.000000000001,553.8273566193011,0.0,232.60748978010645,0.02821004825838136,0.016166999999844833,5.766913340279801
93,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.9312316872890847,7920.000000000001,544.6450366704494,0.0,228.75091540158874,0.02821004825838136,0.014167000000009367,5.7759472590981655
94,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.9323674738022802,7920.000000000001,535.6496074859406,0.0,224.97283514409503,0.02821004825838136,0.01975000000009608,5.7847973076089865
95,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.9334793973275418,7920.000000000001,526.8431731658693,0.0,221.2741327296651,0.02821004825838136,0.019500000000061135,5.793461415717825
96,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.9345670186610278,7920.000000000001,518.2292122046601,0.0,217.65626912595727,0.02821004825838136,0.019541999999983517,5.8019361611483475
97,balance,0.0,0.0,0.0,8.5,10.345256391711171,0.3694919243909578,0.0,0.0,0.935630070649438,7920.000000000001,509.80984045645073,0.0,214.1201329917093,0.02821004825838136,0.019624999999967585,5.81021946224204
